Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_neo	tree_length
0	-603.4488	-748.5743	145.1255	1.161636	0.2718854	3.598142
6	-603.5194	-751.6656	148.1462	1.050966	0.1608053	2.012447
12	-596.2698	-742.9917	146.7219	1.190624	0.3044013	2.580267
18	-602.2679	-749.042	146.7741	1.138422	0.3044013	2.580267
24	-598.0853	-744.906	146.8208	1.111943	0.1919918	2.75083
30	-600.9501	-747.9128	146.9627	1.295148	0.4777844	2.143905
36	-601.1385	-748.7454	147.6069	1.50647	0.5467893	1.472003
42	-600.7739	-748.9733	148.1994	1.447459	0.3171004	1.38899
48	-605.6401	-752.7108	147.0707	1.066584	0.4109247	2.29918
54	-600.3476	-748.0882	147.7406	1.341734	0.3292973	1.782398
60	-601.7416	-749.8464	148.1048	1.363092	0.2835958	1.582802
66	-605.2085	-753.2305	148.022	1.780704	0.1057406	1.739696
72	-602.3351	-748.838	146.5029	1.742437	1.152111	1.595007
78	-604.0933	-751.5175	147.4242	1.742437	0.7448892	1.210198
84	-595.0366	-742.3986	147.362	1.947798	0.7247407	1.106517
90	-597.0713	-746.037	148.9657	1.861921	0.1530261	0.6292298
96	-597.2665	-745.4017	148.1352	1.936345	0.3542086	0.9426208
102	-599.7632	-748.4574	148.6942	1.575312	0.3102697	0.8247719
108	-592.8735	-740.3453	147.4718	1.673032	0.7198027	1.255185
114	-595.1118	-742.9121	147.8003	1.698226	0.5891668	1.103189
120	-592.7073	-740.5087	147.8014	1.673033	0.3775107	1.423379
126	-595.8784	-743.0442	147.1658	1.663958	0.740679	1.482896
132	-608.9232	-756.9864	148.0632	1.547505	0.4975318	1.131163
138	-608.1407	-756.1097	147.969	1.728452	0.3917297	1.221197
144	-603.1783	-751.8684	148.6901	1.771416	0.2331233	0.8248629
150	-603.3966	-751.8476	148.451	1.828397	0.2245199	1.046984
156	-602.4682	-749.6081	147.1399	1.840323	0.7166374	1.390805
162	-606.3415	-754.3036	147.9621	1.712668	0.3683143	1.279039
168	-608.1473	-756.8724	148.7251	1.601256	0.2024996	1.06263
174	-595.7692	-743.9508	148.1817	1.653587	0.3786235	1.123595
180	-606.6344	-754.12	147.4856	1.653587	0.7495447	1.228616
